Heat Pipe Width,Heat Pipe Thickness,Heat Load (W),Heat Flux (W/cm2),Heat Pipe Diameter,Evaporator Length,Condenser Length,Adiabatic Length,Fill Ratio,Air Velocity,Ambient Temperature,Maximum Temperature,Effective Thermal Conductivity,Working Fluid_Acetone,Working Fluid_Ammonia,Working Fluid_Methanol,Working Fluid_Water,Heat Pipe Material_Aluminum,Heat Pipe Material_Copper,Wick Structure_Grooved,Wick Structure_Wire Mesh,Wick Material_Aluminum,Wick Material_Copper,Orientation_Anti-Gravity (Top Heat),Orientation_Horizontal,Orientation_Vertical (Bottom Heat),Cooling Method_Forced Convection,Cooling Method_Natural Convection,Is_Flat,Target_Thermal_Resistance,Dataset_Split
0,0,-0.4373626374,-0.5421504291,0,1.446870451,0.9801084991,0.4555984556,0.7546174142,0.3137254902,-0.5931558935,-0.671641791,0.9134501516,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,-0.1333484645,val
0,0,0.9494505495,2.718828874,0,-0.7627365357,-0.8462929476,-0.7857142857,0.3377308707,-0.3921568627,0.8897338403,1.201492537,-0.5829194213,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0.1443010274,val
0,0,-0.4120879121,0.1171125694,-0.5,-0.6084425036,-0.2459312839,-0.2586872587,0.6754617414,0.5098039216,-0.04562737643,-0.1044776119,-0.2635941334,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,-0.03676065291,val
0,0,-0.689010989,-0.5956587582,0.5,-0.1659388646,0.4141048825,0.2335907336,0.1741424802,0.2352941176,-0.5171102662,-0.6044776119,-0.2571245399,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,-0.1038902136,val
1.424528302,1.083333333,0.8164835165,0.4775365977,0.5,-0.1222707424,-0.1971066908,-0.5347490347,-0.1319261214,0.9411764706,0,-0.03731343284,-0.2044029444,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,-0.1371561351,val
0.3349056604,1.666666667,-0.510989011,-0.4846037355,-0.5,0.7918486172,0.3273056058,0.5057915058,0.7704485488,-0.3921568627,0.6539923954,0.552238806,1.464967285,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,-0.1124332824,val
0,0,-0.4263736264,-0.2746087834,-1,0.6754002911,0.1971066908,1.135135135,-0.2269129288,0.7450980392,0.5855513308,0.5373134328,0.8865696565,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0.03457894148,val
0.7028301887,0.7916666667,-0.7406593407,-0.5441696113,-0.5,-0.6142649199,-0.7016274864,-0.8803088803,0.6965699208,0.07843137255,0.4714828897,0.3656716418,-0.4395926339,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,-0.001963177909,val
1.320754717,1.166666667,-0.01428571429,0.5078243311,0.5,-0.7452692868,-0.5967450271,-0.8146718147,0.5751978892,0.07843137255,-0.2737642586,-0.3134328358,-0.5283937943,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,-0.08587982308,val
0,0,0.2417582418,0.49772842,0,-0.3668122271,-0.5660036166,-0.7895752896,-1.007915567,-0.3921568627,0.5703422053,0.552238806,-0.3537350055,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,-0.06979391075,val
0.6367924528,0.875,0.2054945055,0.5401312468,-0.5,-0.1368267831,-0.09584086799,0.4111969112,-0.5646437995,0.7058823529,0.2661596958,0.2910447761,-0.08978943736,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,-0.009476254942,val
0.7169811321,1.375,-0.4758241758,-0.4411913175,0,0.1397379913,0.06871609403,-0.749034749,0.09498680739,-0.3921568627,0.1901140684,0.1044776119,0.004909436341,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,-0.1181328965,val
1.033018868,0.9583333333,0.7736263736,0.401817264,0,0.2358078603,0.5443037975,0.555984556,-0.2744063325,-0.3921568627,-0.8212927757,-0.776119403,0.1016285271,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,-0.07925294104,val
0,0,1.153846154,0.8753154972,-1,1.365356623,0.7757685353,0.361003861,0.3113456464,0.1960784314,0.7376425856,0.7686567164,2.67071633,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,-0.09156365812,val
1.193396226,1.291666667,-0.05164835165,-0.4088844018,0.5,1.016011645,0.7540687161,1.079150579,-0.7335092348,0.8235294118,0.4106463878,0.3134328358,1.417428818,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,-0.1648070952,val
0.608490566,1.625,0.8835164835,0.2503785967,0,0.6113537118,0.7106690778,0.6583011583,0.364116095,-0.3921568627,-0.8441064639,-0.8582089552,1.097786174,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,-0.1362040756,val
0,0,-0.4857142857,-0.49772842,0,0.5211062591,0.7414104882,0.8996138996,0.6226912929,-0.3921568627,0.007604562738,-0.08208955224,1.113334498,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,-0.1381082893,val
0,0,-0.5747252747,-0.4724886421,-1,1.03930131,1.473779385,0.1969111969,-0.03166226913,-0.3921568627,0.3041825095,0.2164179104,2.340416695,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,-0.06601291189,val
0.2264150943,1.083333333,0.1076923077,0.02322059566,-1,1.441048035,1.179023508,0.3938223938,0.07915567282,0.5098039216,0.7376425856,0.6865671642,3.009028677,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,-0.09725086703,val
0,0,-0.07582417582,-0.2857142857,0,0.6375545852,0.4575045208,1.052123552,0.3799472296,-0.3921568627,-0.6768060837,-0.7164179104,0.4628884951,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,-0.09725086703,val
0,0,0.2505494505,1.208480565,-0.5,-0.5181950509,-0.5714285714,-0.5888030888,0.3957783641,-0.3921568627,-0.63878327,-0.4701492537,-0.4624401496,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0.145225527,val
1.764150943,0.875,-0.6648351648,-0.6208985361,0.5,0.5851528384,0.8119349005,0.6795366795,0.9762532982,0.2352941176,-0.1520912548,-0.2537313433,0.8340738311,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,-0.1619429476,val
0,0,-0.5417582418,-0.2988389702,0,-0.5735080058,-0.6292947559,-0.2374517375,0.4485488127,0.2745098039,-0.05323193916,-0.1343283582,-0.3437169864,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,-0.07830661766,val
2.155660377,0.4583333333,-0.5714285714,-0.3947501262,0,-0.4395924309,-0.2477396022,-0.1930501931,-0.5751978892,-0.3921568627,-0.09125475285,-0.1567164179,-0.4065183683,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0.0008527077829,val
0,0,-0.5901098901,-0.2221100454,-0.5,-0.6375545852,-0.7992766727,-0.5328185328,0.364116095,0.3529411765,-0.05323193916,-0.1268656716,-0.3918145532,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0.002729505242,val
0,0,1.13956044,5.280161535,-1,-0.6171761281,-0.8535262206,-0.7548262548,-0.5382585752,-0.3921568627,0.2433460076,1.320895522,-0.5097272867,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0.623070062,val
2.155660377,0.4583333333,-0.6604395604,-0.3836446239,0,-0.7831149927,-0.4683544304,-0.5135135135,-0.8443271768,-0.3921568627,-0.03802281369,-0.1194029851,-0.4690599015,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,-0.01981636494,val
0.7169811321,1.375,0.5516483516,0.340232206,0,0.09898107715,0.3580470163,0.04247104247,-0.8126649077,-0.3921568627,0.1064638783,0.1268656716,-0.0973207896,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,-0.06979391075,val
0,0,0.8626373626,0.3594144372,0,0.3901018923,-0.2206148282,0.4247104247,0.5488126649,0.7843137255,0.5247148289,0.5373134328,0.06226464524,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,-0.08966867176,val
0,0,0.02637362637,1.020696618,-0.5,-0.6171761281,-0.7938517179,-0.8745173745,-0.9129287599,-0.3921568627,0.5779467681,0.723880597,-0.5395715478,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0.2344806211,val
2.471698113,0.625,0.3087912088,0.5976779404,0.5,-0.5705967977,-0.2423146474,-0.3532818533,-0.1952506596,0.6274509804,0.8288973384,0.8134328358,-0.4976677515,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,-0.06223340455,val
0.9481132075,1.041666667,-0.07582417582,-0.1564866229,0,0.1630276565,0.7848101266,0.4305019305,1.071240106,0.8235294118,0.6996197719,0.6119402985,0.5674743985,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,-0.1428704798,val
0.1650943396,0.8333333333,-0.6076923077,-0.2655224634,-1.25,0.05822416303,0.7830018083,1.113899614,0.2058047493,0.2352941176,0.03802281369,0.01492537313,0.2527262814,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0.3392324241,val
0,0,-0.1593406593,-0.1433619384,0.5,-0.2911208151,-0.6112115732,-0.6563706564,-0.2796833773,0.1568627451,-0.2965779468,-0.3582089552,-0.3527190397,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,-0.1181328965,val
0,0,0.04285714286,-0.2766279657,0.5,0.4599708879,0.4882459313,-0.4613899614,0.4274406332,-0.3921568627,0.6844106464,0.5970149254,0.2503407852,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,-0.1466819373,val
0.9245283019,1.666666667,0.7758241758,-0.1362948006,0.5,1.144104803,0.3381555154,1.196911197,-0.8126649077,1.098039216,-0.1368821293,-0.1791044776,0.6140693157,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,-0.1419178523,val
0.6367924528,0.875,-0.6406593407,-0.5189298334,-0.5,0.1251819505,-0.356238698,-0.2413127413,0.1688654354,-0.3921568627,-0.4562737643,-0.5223880597,-0.1310265727,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0.02335004949,val
0.4952830189,1.125,-0.7,-0.6239273094,-0.5,1.211062591,0.4773960217,1.16023166,0.5646437995,-0.3921568627,-0.463878327,-0.552238806,2.516287401,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,-0.1200335216,val
0.9764150943,1.583333333,0.2384615385,-0.3705199394,0.5,1.516739447,0.6383363472,0.8783783784,-0.1688654354,-0.3921568627,0.9049429658,0.8134328358,1.809539429,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,-0.1590796559,val
0,0,-0.1802197802,-0.4119131752,0.5,0.6404657933,1.430379747,0.6447876448,0.7968337731,1.176470588,-0.8897338403,-0.9552238806,0.3189706584,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,-0.1419178523,val
0.6603773585,1.5,0.9285714286,0.6582534074,0,0.06404657933,0.02350813743,0.1872586873,0.02110817942,0.2745098039,-0.3726235741,-0.3208955224,-0.1197476486,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,-0.07925294104,val
0,0,-0.6582417582,-0.585562847,0,0.2940320233,0.8028933092,1.432432432,0.06860158311,0.03921568627,0.7604562738,0.6492537313,0.3643366191,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,-0.1076861927,val
2.155660377,0.4583333333,-0.3351648352,-0.2523977789,0,-0.1455604076,-0.0650994575,-0.4208494208,0.03693931398,-0.3921568627,-0.04562737643,-0.09701492537,-0.3230515608,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,-0.0405301232,val
0,0,0.6956043956,0.5906108026,-0.5,0.3609898108,0.2405063291,1.463320463,-0.05277044855,-0.3921568627,0.007604562738,0.01492537313,1.394224543,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,-0.09535475561,val
1.54245283,1,-0.4736263736,-0.4432104997,0.5,-0.1310043668,0.3978300181,0.611969112,-0.1002638522,-0.3921568627,0.8821292776,0.776119403,0.1409636553,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,-0.1295423066,val
1.396226415,0.7083333333,-0.4989010989,-0.2564361434,0,-0.5414847162,-0.6057866184,-0.7046332046,0.7124010554,-0.3921568627,0.144486692,0.0671641791,-0.4111285527,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,-0.05090381986,val
0,0,0.2351648352,0.7905098435,0,-0.5589519651,-0.5063291139,-0.5752895753,-0.8179419525,0.1960784314,-0.5019011407,-0.5074626866,-0.3854440005,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,-0.0820924721,val
0,0,0.767032967,0.8763250883,-1,0.8355167394,0.6274864376,0.01544401544,0.6807387863,-0.3921568627,-0.08365019011,-0.01492537313,1.591383673,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,-0.04618711077,val
0,0,1.01978022,0.2241292277,0.5,0.3988355167,0.3942133816,1.416988417,0.8232189974,-0.3921568627,0.3498098859,0.3059701493,0.843841586,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,-0.1466819373,val
0,0,0.2461538462,0.5320545179,-0.5,-0.08151382824,-0.4014466546,-0.4922779923,0.9551451187,-0.3921568627,-0.5399239544,-0.5223880597,-0.009139432252,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,-0.04807351577,val
0.7028301887,0.7916666667,0.6714285714,1.681978799,-0.5,-0.4250363901,-0.7703435805,-0.6891891892,0.7968337731,-0.3921568627,0.3802281369,0.5074626866,-0.3219823473,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0.0242862933,val
0,0,1.110989011,6.670368501,-1,-0.7569141194,-0.7323688969,-0.2857142857,0.3430079156,-0.3921568627,0.8821292776,1.514925373,-0.3653866634,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0.3428554346,val
0,0,0.4791208791,1.642604745,-1,-0.133915575,0.6871609403,0.2084942085,-0.9340369393,0.7058823529,0.3041825095,0.3582089552,0.5339432678,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,-0.02075692853,val
0,0,-0.6373626374,-0.5138818778,-1,0.8296943231,0.9638336347,1.310810811,-0.1266490765,-0.3921568627,-0.2281368821,-0.2985074627,1.268052029,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0.04579468873,val
0.1981132075,1.25,-0.1824175824,1.311458859,-1,-0.6433770015,-0.7793851718,-0.8301158301,-0.7598944591,-0.3921568627,0.02281368821,0.1268656716,-0.4186215666,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0.2673958015,val
0,0,0.9934065934,2.297829379,0,-0.6695778748,-0.6148282098,-0.4073359073,0.5382585752,-0.3921568627,0.4790874525,0.7462686567,-0.5200179338,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0.09424511308,val
1.212264151,0.4583333333,-0.4703296703,-0.2170620899,-0.5,-0.2823871907,-0.2459312839,-0.6409266409,-0.1583113456,-0.3921568627,0.8136882129,0.7611940299,-0.3663898497,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0.070050527,val
0,0,-0.5384615385,-0.04139323574,-0.5,-0.7132459971,-0.7305605787,-0.9073359073,-0.1741424802,0.6274509804,-0.3802281369,-0.4104477612,-0.560754541,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0.1618512824,val
2.849056604,0.5416666667,-0.5252747253,-0.567390207,0.5,0.730713246,0.9204339964,-0.01158301158,0.9604221636,0.07843137255,-0.5551330798,-0.6343283582,0.1444567032,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,-0.1419178523,val
0.6226415094,1.583333333,0.8857142857,0.4270570419,0,0.308588064,1.092224231,1.395752896,-0.72823219,0.9411764706,-0.3802281369,-0.4179104478,1.14315959,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,-0.1457289308,val
0,0,0.05274725275,0.1140837961,-0.5,0.2183406114,-0.0904159132,0.4189189189,0.7598944591,-0.3921568627,-0.3574144487,-0.328358209,0.1193536157,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0.005544012286,val
0,0,-0.2945054945,-0.2554265522,-1,1.237263464,0.4195298373,1.277992278,0.005277044855,-0.3921568627,0.288973384,0.2686567164,1.545544873,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0.0383189829,val
0.4575471698,1.208333333,-0.6989010989,-0.5199394245,-0.5,-0.3609898108,-0.2694394213,0.2837837838,0.5171503958,0.1176470588,-0.9049429658,-0.9850746269,0.04507096851,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,-0.06223340455,val
2.646226415,0.5833333333,-0.6230769231,-0.5996971227,0.5,0.5269286754,0.3110307414,1.073359073,-0.6965699208,-0.3921568627,0.06844106464,-0.0223880597,0.2157702597,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,-0.1114836763,val
0.1933962264,1.291666667,0.7901098901,1.034830893,-1,0.6666666667,0.7088607595,1.283783784,-0.9973614776,-0.3921568627,-0.2737642586,-0.1940298507,2.219822408,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,-0.04335819947,val
0.608490566,1.625,0.9362637363,0.1857647653,0,0.8180494905,0.47920434,1.573359073,0.7598944591,0.2745098039,0.927756654,0.8656716418,1.722709498,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,-0.1514483923,val
0.7924528302,1.25,0.2901098901,0.628975265,0,-0.422125182,-0.1012658228,0.3957528958,0.02638522427,-0.3921568627,0.5247148289,0.5074626866,-0.07248500545,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,-0.07830661766,val
0,0,-0.1043956044,0.7057041898,-1,-0.2328966521,-0.4611211573,0.09652509653,-0.9340369393,-0.3921568627,-0.2433460076,-0.1865671642,0.1674224288,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0.1165244782,val
0,0,-0.3384615385,-0.3947501262,0.5,0.06695778748,0.1808318264,1.042471042,0.290237467,-0.3921568627,-0.6768060837,-0.7313432836,-0.04742132122,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,-0.08966867176,val
0,0,-0.6593406593,-0.418980313,-0.5,-0.5094614265,-0.1193490054,-0.07722007722,-0.9973614776,0.6666666667,-0.7300380228,-0.8059701493,-0.1422650286,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,-0.05184744039,val
0,0,-0.2065934066,-0.01615345785,-1,0.6055312955,1.188065099,0.2722007722,-0.6965699208,0.1568627451,-0.463878327,-0.4701492537,0.7004221476,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0.007419891097,val
1.683962264,0.9166666667,0.1153846154,-0.04341241797,0.5,-0.08733624454,0.007233273056,0.9633204633,-0.6226912929,-0.3921568627,-0.8365019011,-0.8805970149,0.2103581652,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,-0.1266886801,val
0,0,-0.3703296703,-0.5098435134,0.5,0.8122270742,0.609403255,-0.1274131274,1.002638522,-0.3921568627,-0.4106463878,-0.4925373134,0.6537303197,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,-0.1524019679,val
0.4575471698,1.208333333,0.310989011,0.3937405351,-0.5,0.1601164483,0.1555153707,-0.4131274131,0.4907651715,0.6274509804,0.319391635,0.3358208955,-0.08931446803,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,-0.0405301232,val
0,0,0.9263736264,0.4422009086,0.5,-0.002911208151,0.9077757685,0.749034749,0.4538258575,0.7058823529,0.927756654,0.8656716418,0.3483090666,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,-0.1495415257,val
0,0,0.667032967,0.6138313983,-0.5,0.2998544396,0.6274864376,1.498069498,-0.8232189974,0.431372549,-0.7224334601,-0.671641791,0.5659941129,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,-0.06412297185,val
0.5943396226,1.666666667,-0.5252747253,-0.49772842,0,0.2969432314,-0.1482820976,-0.05598455598,0.9182058047,0.8235294118,0.7680608365,0.6641791045,0.31939451,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,-0.1323967833,val
0,0,0.04175824176,-0.1352852095,0.5,0.002911208151,0.7179023508,0.5637065637,-0.3852242744,-0.3921568627,0.4790874525,0.4029850746,0.277251099,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,-0.139060538,val
0.3490566038,0.7083333333,-0.6153846154,-0.5199394245,-1,1.193595342,0.5696202532,0.7065637066,-0.02638522427,-0.3921568627,0.7680608365,0.671641791,2.600692433,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,-0.05184744039,val
0.608490566,1.625,-0.2164835165,0.4886420999,0,-0.7743813683,-0.6419529837,-0.8011583012,-0.07915567282,-0.3921568627,-0.1901140684,-0.2089552239,-0.5141372597,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,-0.009476254942,val
0.5141509434,1.083333333,0.6516483516,1.779909137,-0.5,-0.4716157205,-0.2079566004,0.3223938224,0.6860158311,-0.3921568627,0.5551330798,0.6268656716,-0.02959932184,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,-0.01605503366,val
0.2971698113,0.8333333333,0.4010989011,0.890459364,-1,0.3231441048,0.2676311031,-0.5675675676,-0.1372031662,0.3137254902,0.3802281369,0.4029850746,0.5506140523,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,-0.04524404752,val
0.8867924528,0.625,-0.7,-0.4815749621,-0.5,-0.5443959243,-0.3019891501,0.0888030888,0.6965699208,-0.3921568627,0.09125475285,0.007462686567,-0.3640874199,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0.1193057597,val
0,0,-0.6274725275,-0.4038364462,-0.5,-0.3930131004,-0.03074141049,0.5347490347,-0.8021108179,-0.3921568627,-0.6539923954,-0.723880597,0.1174792973,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,-0.02922615847,val
0.4764150943,1.166666667,-0.4472527473,-0.2877334679,-0.5,-0.02037845706,-0.5515370705,-0.2471042471,-0.8865435356,0.5490196078,0.5931558935,0.5074626866,0.09144544029,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,-0.06884852114,val
1.033018868,0.9583333333,-0.1241758242,0.3301362948,0,-0.5938864629,-0.9421338156,-0.7586872587,0.437994723,-0.3921568627,0.7452471483,0.7835820896,-0.552871754,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0.1137423891,val
0,0,0.8483516484,0.3624432105,-0.5,0.9315866084,0.8155515371,1.245173745,0.1899736148,0.9019607843,0.4258555133,0.3805970149,2.27573354,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,-0.1381082893,val
0,0,-0.1505494505,-0.2200908632,0.5,-0.1077147016,-0.4267631103,-0.5965250965,0.08970976253,-0.3921568627,0.174904943,0.1044776119,-0.2423919711,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,-0.1152826656,val
0.6367924528,0.875,-0.3978021978,-0.3836446239,-0.5,0.6229985444,0.1121157324,0.02895752896,0.6860158311,1.058823529,-0.6692015209,-0.723880597,0.2798538458,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,-0.06601291189,val
0,0,0.8164835165,0.1453811206,0.5,0.3522561863,-0.2332730561,-0.1003861004,0.8021108179,0.5490196078,-0.1292775665,-0.171641791,0.1742711457,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,-0.1457289308,val
0,0,-0.1230769231,-0.2130237254,0.5,-0.07569141194,0.03616636528,-0.6003861004,-0.1319261214,-0.3921568627,-0.6235741445,-0.6567164179,-0.3731725395,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,-0.0820924721,val
0,0,0.1516483516,0.480565371,-1,0.442503639,0.03435804702,0.4382239382,-0.981530343,-0.3921568627,-0.1825095057,-0.1417910448,1.163886783,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0.007419891097,val
1.825471698,0.5416666667,0.4197802198,0.1060070671,0,0.3406113537,-0.1844484629,0.08301158301,0.01583113456,1.137254902,0.8212927757,0.7611940299,0.3990892516,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,-0.1333484645,val
1.316037736,0.75,0.5802197802,0.4533064109,0,-0.01455604076,0.5714285714,1.032818533,0.5171503958,-0.3921568627,0.9353612167,0.947761194,0.05213800095,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,-0.06412297185,val
0,0,0.6483516484,0.6542150429,0,-0.154294032,0.4972875226,0.3127413127,-0.8337730871,0.07843137255,0.6768060837,0.6343283582,0.1975158891,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,-0.1257376601,val
0.7169811321,1.375,0.6802197802,1.199394245,0,-0.4716157205,-0.3851717902,-0.4652509653,-0.7968337731,0.9411764706,0.8821292776,0.9552238806,-0.4581057882,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,-0.01887589368,val
0,0,0.3835164835,-0.209994952,0.5,0.8209606987,0.5063291139,0.3146718147,-0.253298153,-0.3921568627,-0.6311787072,-0.6865671642,0.8271750613,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,-0.1514483923,val
3.08490566,0.5,0.3373626374,0.4916708733,0.5,-0.4832605531,-0.8065099458,-0.7548262548,-0.7387862797,-0.3921568627,-0.1977186312,-0.2014925373,-0.4570578738,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,-0.07641425128,val
0,0,-0.667032967,-0.08480565371,-1,-0.8034934498,-0.5768535262,-0.6505791506,0.2691292876,-0.3921568627,-0.07604562738,-0.08208955224,-0.534169038,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0.6835627843,val
0.4056603774,1.375,0.3648351648,0.4926804644,-0.5,0.1018922853,-0.06148282098,-0.4633204633,-0.1160949868,0.431372549,0.5323193916,0.5,0.1986639091,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,-0.1019927879,val
0.7169811321,1.375,-0.00989010989,0.6037354871,0,-0.6521106259,-0.6528028933,-0.2953667954,-0.2480211082,-0.3921568627,0.7072243346,0.6865671642,-0.3937943021,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,-0.02452010651,val
0,0,-0.3637362637,-0.3291267037,0,0.02037845706,0.1193490054,-0.5714285714,-0.02638522427,-0.3921568627,0.2965779468,0.2164179104,0.001969099305,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,-0.1124332824,val
0,0,-0.3142857143,-0.5118626956,0.5,1.109170306,0.8878842676,0.5193050193,0.2005277045,-0.3921568627,-0.6311787072,-0.7014925373,0.4808478735,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,-0.1314451966,val
0.6603773585,1.5,-0.2703296703,-0.4230186774,0,0.8675400291,0.1754068716,1.123552124,0.4696569921,-0.3921568627,-0.2737642586,-0.3507462687,1.47001197,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,-0.1352521107,val
0,0,0.8472527473,0.165572943,0.5,0.3435225619,0.2965641953,-0.3494208494,0.3430079156,0.5882352941,-0.2965779468,-0.3059701493,-0.1673777007,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,-0.1238359032,test
0,0,0.9549450549,0.410903584,0,0.3988355167,-0.253164557,0.3745173745,-0.6490765172,0.3137254902,0.1901140684,0.2164179104,0.05042768539,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,-0.08872131912,test
0.7169811321,1.375,0.1241758242,-0.05249873801,0,0.2561863173,0.3399638336,0.7857142857,-0.9234828496,-0.3921568627,0.3346007605,0.3059701493,0.1406963519,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,-0.07263063942,test
